ride_id,seat_number,travel_date,travel_time,travel_from,car_type,max_capacity,number_of_tickets
12338,1,01-12-17,5:20,Kisii,shuttle,11,11.0
12337,2,01-12-17,8:20,Kisii,shuttle,11,8.0
12340,1,01-12-17,8:10,Kisii,shuttle,11,7.0
12340,9,01-12-17,8:10,Kisii,shuttle,11,7.0
12341,2,16-03-18,9:10,Kijauri,shuttle,11,1.0
12317,7A,16-03-18,7:09,Homa Bay,Bus,49,41.0
12315,19A,16-03-18,7:12,Migori,Bus,49,46.0
12340,8,01-12-17,8:10,Kisii,shuttle,11,7.0
12340,4,01-12-17,8:10,Kisii,shuttle,11,7.0
12340,3,01-12-17,8:10,Kisii,shuttle,11,7.0
12313,6B,16-03-18,19:07,Sirare,Bus,49,46.0
12315,15B,16-03-18,7:12,Migori,Bus,49,46.0
12340,7,01-12-17,8:10,Kisii,shuttle,11,7.0
12340,6,01-12-17,8:10,Kisii,shuttle,11,7.0
12342,10,01-12-17,5:10,Kisii,shuttle,11,10.0
12342,9,01-12-17,5:10,Kisii,shuttle,11,10.0
12315,17A,16-03-18,7:12,Migori,Bus,49,46.0
12317,9B,16-03-18,7:09,Homa Bay,Bus,49,41.0
12342,8,01-12-17,5:10,Kisii,shuttle,11,10.0
12342,7,01-12-17,5:10,Kisii,shuttle,11,10.0
12342,6,01-12-17,5:10,Kisii,shuttle,11,10.0
12342,5,01-12-17,5:10,Kisii,shuttle,11,10.0
12317,5B,16-03-18,7:09,Homa Bay,Bus,49,41.0
12342,4,01-12-17,5:10,Kisii,shuttle,11,10.0
12342,3,01-12-17,5:10,Kisii,shuttle,11,10.0
12342,1X,01-12-17,5:10,Kisii,shuttle,11,10.0
12317,11A,16-03-18,7:09,Homa Bay,Bus,49,41.0
12342,1,01-12-17,5:10,Kisii,shuttle,11,10.0
12293,12A,01-12-17,7:07,Kisii,Bus,49,1.0
12343,10,01-12-17,5:00,Kisii,shuttle,11,10.0
12313,16B,16-03-18,19:07,Sirare,Bus,49,46.0
12343,9,01-12-17,5:00,Kisii,shuttle,11,10.0
12343,8,01-12-17,5:00,Kisii,shuttle,11,10.0
12343,7,01-12-17,5:00,Kisii,shuttle,11,10.0
12343,6,01-12-17,5:00,Kisii,shuttle,11,10.0
12317,18B,16-03-18,7:09,Homa Bay,Bus,49,41.0
12343,5,01-12-17,5:00,Kisii,shuttle,11,10.0
12343,4,01-12-17,5:00,Kisii,shuttle,11,10.0
12343,3,01-12-17,5:00,Kisii,shuttle,11,10.0
12343,1X,01-12-17,5:00,Kisii,shuttle,11,10.0
12313,14B,16-03-18,19:07,Sirare,Bus,49,46.0
12315,2B,16-03-18,7:12,Migori,Bus,49,46.0
12344,1,01-12-17,5:30,Kisii,shuttle,11,1.0
12343,2,01-12-17,5:00,Kisii,shuttle,11,10.0
12313,8A,16-03-18,19:07,Sirare,Bus,49,46.0
12313,7A,16-03-18,19:07,Sirare,Bus,49,46.0
12315,14A,16-03-18,7:12,Migori,Bus,49,46.0
12315,18B,16-03-18,7:12,Migori,Bus,49,46.0
12315,17B,16-03-18,7:12,Migori,Bus,49,46.0
12347,10A,30-11-17,7:07,Kisii,Bus,49,3.0
12347,22B,30-11-17,7:07,Kisii,Bus,49,3.0
12347,21B,30-11-17,7:07,Kisii,Bus,49,3.0
12348,6,30-11-17,11:02,Kisii,shuttle,11,5.0
12348,4,30-11-17,11:02,Kisii,shuttle,11,5.0
12348,3,30-11-17,11:02,Kisii,shuttle,11,5.0
12348,8,30-11-17,11:02,Kisii,shuttle,11,5.0
12349,10,30-11-17,9:30,Kisii,shuttle,11,2.0
12349,7,30-11-17,9:30,Kisii,shuttle,11,2.0
12348,5,30-11-17,11:02,Kisii,shuttle,11,5.0
12350,10,30-11-17,11:01,Kisii,shuttle,11,8.0
12350,4,30-11-17,11:01,Kisii,shuttle,11,8.0
12350,1,30-11-17,11:01,Kisii,shuttle,11,8.0
12350,9,30-11-17,11:01,Kisii,shuttle,11,8.0
12350,8,30-11-17,11:01,Kisii,shuttle,11,8.0
12350,3,30-11-17,11:01,Kisii,shuttle,11,8.0
12351,1,30-11-17,10:59,Kisii,shuttle,11,2.0
12315,16B,16-03-18,7:12,Migori,Bus,49,46.0
12313,18B,16-03-18,19:07,Sirare,Bus,49,46.0
12350,7,30-11-17,11:01,Kisii,shuttle,11,8.0
12350,2,30-11-17,11:01,Kisii,shuttle,11,8.0
12351,6,30-11-17,10:59,Kisii,shuttle,11,2.0
12353,1,30-11-17,10:57,Kisii,shuttle,11,1.0
12354,4,30-11-17,10:51,Kisii,shuttle,11,1.0
12355,7,30-11-17,10:53,Kisii,shuttle,11,2.0
12355,6,30-11-17,10:53,Kisii,shuttle,11,2.0
12352,24A,30-11-17,7:06,Kisii,Bus,49,4.0
12352,23A,30-11-17,7:06,Kisii,Bus,49,4.0
12352,22A,30-11-17,7:06,Kisii,Bus,49,4.0
12352,18B,30-11-17,7:06,Kisii,Bus,49,4.0
12356,1X,30-11-17,5:00,Kisii,shuttle,11,2.0
12357,8,30-11-17,9:50,Kisii,shuttle,11,3.0
12357,10,30-11-17,9:50,Kisii,shuttle,11,3.0
12317,3A,16-03-18,7:09,Homa Bay,Bus,49,41.0
12359,5,30-11-17,10:00,Kisii,shuttle,11,6.0
12359,4,30-11-17,10:00,Kisii,shuttle,11,6.0
12317,5A,16-03-18,7:09,Homa Bay,Bus,49,41.0
12359,3,30-11-17,10:00,Kisii,shuttle,11,6.0
12359,1X,30-11-17,10:00,Kisii,shuttle,11,6.0
12359,7,30-11-17,10:00,Kisii,shuttle,11,6.0
12359,1,30-11-17,10:00,Kisii,shuttle,11,6.0
12315,4B,16-03-18,7:12,Migori,Bus,49,46.0
12360,9,30-11-17,9:40,Kisii,shuttle,11,8.0
12317,11B,16-03-18,7:09,Homa Bay,Bus,49,41.0
12315,8B,16-03-18,7:12,Migori,Bus,49,46.0
12361,1,16-03-18,7:40,Kijauri,shuttle,11,1.0
12360,6,30-11-17,9:40,Kisii,shuttle,11,8.0
12357,4,30-11-17,9:50,Kisii,shuttle,11,3.0
12360,8,30-11-17,9:40,Kisii,shuttle,11,8.0
12360,10,30-11-17,9:40,Kisii,shuttle,11,8.0
12362,9,30-11-17,8:40,Kisii,shuttle,11,2.0
12362,8,30-11-17,8:40,Kisii,shuttle,11,2.0
12360,7,30-11-17,9:40,Kisii,shuttle,11,8.0
12360,2,30-11-17,9:40,Kisii,shuttle,11,8.0
12360,1X,30-11-17,9:40,Kisii,shuttle,11,8.0
12360,1,30-11-17,9:40,Kisii,shuttle,11,8.0
12313,2B,16-03-18,19:07,Sirare,Bus,49,46.0
12363,1,30-11-17,9:10,Kisii,shuttle,11,4.0
12363,8,30-11-17,9:10,Kisii,shuttle,11,4.0
12363,7,30-11-17,9:10,Kisii,shuttle,11,4.0
12363,6,30-11-17,9:10,Kisii,shuttle,11,4.0
12364,10,30-11-17,9:00,Kisii,shuttle,11,6.0
12364,8,30-11-17,9:00,Kisii,shuttle,11,6.0
12364,5,30-11-17,9:00,Kisii,shuttle,11,6.0
12364,1X,30-11-17,9:00,Kisii,shuttle,11,6.0
12364,7,30-11-17,9:00,Kisii,shuttle,11,6.0
12364,6,30-11-17,9:00,Kisii,shuttle,11,6.0
12315,1A,16-03-18,7:12,Migori,Bus,49,46.0
12358,1X,30-11-17,8:50,Kisii,shuttle,11,7.0
12358,10,30-11-17,8:50,Kisii,shuttle,11,7.0
12358,9,30-11-17,8:50,Kisii,shuttle,11,7.0
12358,8,30-11-17,8:50,Kisii,shuttle,11,7.0
12358,4,30-11-17,8:50,Kisii,shuttle,11,7.0
12358,3,30-11-17,8:50,Kisii,shuttle,11,7.0
12358,2,30-11-17,8:50,Kisii,shuttle,11,7.0
12365,2,30-11-17,5:50,Kisii,shuttle,11,2.0
12366,1,30-11-17,5:30,Kisii,shuttle,11,1.0
12365,1,30-11-17,5:50,Kisii,shuttle,11,2.0
12356,1,30-11-17,5:00,Kisii,shuttle,11,2.0
12315,3A,16-03-18,7:12,Migori,Bus,49,46.0
12368,10,30-11-17,7:20,Kisii,shuttle,11,11.0
12368,9,30-11-17,7:20,Kisii,shuttle,11,11.0
12368,8,30-11-17,7:20,Kisii,shuttle,11,11.0
12368,7,30-11-17,7:20,Kisii,shuttle,11,11.0
12368,6,30-11-17,7:20,Kisii,shuttle,11,11.0
12368,5,30-11-17,7:20,Kisii,shuttle,11,11.0
12368,4,30-11-17,7:20,Kisii,shuttle,11,11.0
12368,3,30-11-17,7:20,Kisii,shuttle,11,11.0
12368,2,30-11-17,7:20,Kisii,shuttle,11,11.0
12368,1X,30-11-17,7:20,Kisii,shuttle,11,11.0
12368,1,30-11-17,7:20,Kisii,shuttle,11,11.0
12313,1B,16-03-18,19:07,Sirare,Bus,49,46.0
12314,4A,16-03-18,7:06,Kijauri,Bus,49,4.0
12317,12A,16-03-18,7:09,Homa Bay,Bus,49,41.0
12314,23A,16-03-18,7:06,Kijauri,Bus,49,4.0
12371,11A,16-03-18,7:04,Homa Bay,Bus,49,11.0
12371,10A,16-03-18,7:04,Homa Bay,Bus,49,11.0
12371,8A,16-03-18,7:04,Homa Bay,Bus,49,11.0
12372,2,16-03-18,6:40,Kijauri,shuttle,11,1.0
12373,7A,16-03-18,7:11,Homa Bay,Bus,49,1.0
12312,25,16-03-18,7:14,Rongo,Bus,49,14.0
12317,6B,16-03-18,7:09,Homa Bay,Bus,49,41.0
12313,4B,16-03-18,19:07,Sirare,Bus,49,46.0
12313,3B,16-03-18,19:07,Sirare,Bus,49,46.0
12339,19A,16-03-18,7:15,Migori,Bus,49,16.0
12371,6A,16-03-18,7:04,Homa Bay,Bus,49,11.0
12374,15B,16-03-18,7:04,Nyachenge,Bus,49,1.0
12371,5A,16-03-18,7:04,Homa Bay,Bus,49,11.0
12339,6A,16-03-18,7:15,Migori,Bus,49,16.0
12375,4B,16-03-18,6:59,Sirare,Bus,49,3.0
12375,3B,16-03-18,6:59,Sirare,Bus,49,3.0
12371,9A,16-03-18,7:04,Homa Bay,Bus,49,11.0
12371,7A,16-03-18,7:04,Homa Bay,Bus,49,11.0
12317,12B,16-03-18,7:09,Homa Bay,Bus,49,41.0
12339,14B,16-03-18,7:15,Migori,Bus,49,16.0
12371,4A,16-03-18,7:04,Homa Bay,Bus,49,11.0
12317,6A,16-03-18,7:09,Homa Bay,Bus,49,41.0
12375,10B,16-03-18,6:59,Sirare,Bus,49,3.0
12371,3A,16-03-18,7:04,Homa Bay,Bus,49,11.0
12339,5B,16-03-18,7:15,Migori,Bus,49,16.0
12315,13A,16-03-18,7:12,Migori,Bus,49,46.0
12371,17A,16-03-18,7:04,Homa Bay,Bus,49,11.0
12339,3A,16-03-18,7:15,Migori,Bus,49,16.0
12317,16B,16-03-18,7:09,Homa Bay,Bus,49,41.0
12339,14A,16-03-18,7:15,Migori,Bus,49,16.0
12339,13A,16-03-18,7:15,Migori,Bus,49,16.0
12339,2B,16-03-18,7:15,Migori,Bus,49,16.0
12339,1B,16-03-18,7:15,Migori,Bus,49,16.0
12339,20B,16-03-18,7:15,Migori,Bus,49,16.0
12315,9A,16-03-18,7:12,Migori,Bus,49,46.0
12376,16B,16-03-18,7:05,Rongo,Bus,49,3.0
12339,7B,16-03-18,7:15,Migori,Bus,49,16.0
12339,6B,16-03-18,7:15,Migori,Bus,49,16.0
12315,14B,16-03-18,7:12,Migori,Bus,49,46.0
12315,6B,16-03-18,7:12,Migori,Bus,49,46.0
12377,6A,16-03-18,7:08,Kehancha,Bus,49,1.0
12376,1B,16-03-18,7:05,Rongo,Bus,49,3.0
12378,2,16-03-18,5:10,Kijauri,shuttle,11,1.0
12371,15A,16-03-18,7:04,Homa Bay,Bus,49,11.0
12379,7A,29-11-17,7:11,Kisii,Bus,49,18.0
12315,6A,16-03-18,7:12,Migori,Bus,49,46.0
12315,5A,16-03-18,7:12,Migori,Bus,49,46.0
12339,11A,16-03-18,7:15,Migori,Bus,49,16.0
12315,12A,16-03-18,7:12,Migori,Bus,49,46.0
12376,8A,16-03-18,7:05,Rongo,Bus,49,3.0
12339,8B,16-03-18,7:15,Migori,Bus,49,16.0
12339,9A,16-03-18,7:15,Migori,Bus,49,16.0
12380,14A,29-11-17,7:09,Kisii,Bus,49,4.0
12380,12A,29-11-17,7:09,Kisii,Bus,49,4.0
12380,10A,29-11-17,7:09,Kisii,Bus,49,4.0
12380,9A,29-11-17,7:09,Kisii,Bus,49,4.0
12382,7,29-11-17,10:55,Kisii,shuttle,11,7.0
12382,9,29-11-17,10:55,Kisii,shuttle,11,7.0
12382,1X,29-11-17,10:55,Kisii,shuttle,11,7.0
12385,1X,29-11-17,10:54,Kisii,shuttle,11,1.0
12382,3,29-11-17,10:55,Kisii,shuttle,11,7.0
12382,8,29-11-17,10:55,Kisii,shuttle,11,7.0
12382,10,29-11-17,10:55,Kisii,shuttle,11,7.0
12382,5,29-11-17,10:55,Kisii,shuttle,11,7.0
12387,12A,29-11-17,7:07,Kisii,Bus,49,4.0
12387,11A,29-11-17,7:07,Kisii,Bus,49,4.0
12387,9A,29-11-17,7:07,Kisii,Bus,49,4.0
12388,3,29-11-17,10:53,Kisii,shuttle,11,4.0
12388,8,29-11-17,10:53,Kisii,shuttle,11,4.0
12389,9,29-11-17,10:52,Kisii,shuttle,11,9.0
12388,5,29-11-17,10:53,Kisii,shuttle,11,4.0
12388,10,29-11-17,10:53,Kisii,shuttle,11,4.0
12389,10,29-11-17,10:52,Kisii,shuttle,11,9.0
12391,9B,29-11-17,7:06,Kisii,Bus,49,20.0
12389,8,29-11-17,10:52,Kisii,shuttle,11,9.0
12392,8,29-11-17,9:50,Kisii,shuttle,11,11.0
12389,1,29-11-17,10:52,Kisii,shuttle,11,9.0
12389,4,29-11-17,10:52,Kisii,shuttle,11,9.0
12389,3,29-11-17,10:52,Kisii,shuttle,11,9.0
12389,5,29-11-17,10:52,Kisii,shuttle,11,9.0
12393,3A,17-03-18,7:09,Homa Bay,Bus,49,36.0
12393,4B,17-03-18,7:09,Homa Bay,Bus,49,36.0
12394,13B,17-03-18,19:07,Sirare,Bus,49,21.0
12394,1B,17-03-18,19:07,Sirare,Bus,49,21.0
12395,8A,17-03-18,7:15,Migori,Bus,49,13.0
12396,21B,17-03-18,7:14,Rongo,Bus,49,10.0
12397,9A,17-03-18,7:03,Nyachenge,Bus,49,3.0
12398,9B,17-03-18,7:12,Migori,Bus,49,22.0
12399,9B,17-03-18,7:04,Nyachenge,Bus,49,4.0
12398,12B,17-03-18,7:12,Migori,Bus,49,22.0
12398,8A,17-03-18,7:12,Migori,Bus,49,22.0
12398,10B,17-03-18,7:12,Migori,Bus,49,22.0
12394,5A,17-03-18,19:07,Sirare,Bus,49,21.0
12398,7A,17-03-18,7:12,Migori,Bus,49,22.0
12396,13B,17-03-18,7:14,Rongo,Bus,49,10.0
12394,2B,17-03-18,19:07,Sirare,Bus,49,21.0
12393,23A,17-03-18,7:09,Homa Bay,Bus,49,36.0
12393,6B,17-03-18,7:09,Homa Bay,Bus,49,36.0
12396,17B,17-03-18,7:14,Rongo,Bus,49,10.0
12396,10B,17-03-18,7:14,Rongo,Bus,49,10.0
12394,11B,17-03-18,19:07,Sirare,Bus,49,21.0
12398,4B,17-03-18,7:12,Migori,Bus,49,22.0
12393,19B,17-03-18,7:09,Homa Bay,Bus,49,36.0
12398,12A,17-03-18,7:12,Migori,Bus,49,22.0
12396,12B,17-03-18,7:14,Rongo,Bus,49,10.0
12396,11B,17-03-18,7:14,Rongo,Bus,49,10.0
12396,2B,17-03-18,7:14,Rongo,Bus,49,10.0
12393,4A,17-03-18,7:09,Homa Bay,Bus,49,36.0
12393,14A,17-03-18,7:09,Homa Bay,Bus,49,36.0
12400,4,29-11-17,10:51,Kisii,shuttle,11,11.0
12393,18A,17-03-18,7:09,Homa Bay,Bus,49,36.0
12398,18B,17-03-18,7:12,Migori,Bus,49,22.0
12398,22B,17-03-18,7:12,Migori,Bus,49,22.0
12398,20B,17-03-18,7:12,Migori,Bus,49,22.0
12393,20A,17-03-18,7:09,Homa Bay,Bus,49,36.0
12393,19A,17-03-18,7:09,Homa Bay,Bus,49,36.0
12394,8B,17-03-18,19:07,Sirare,Bus,49,21.0
12394,7B,17-03-18,19:07,Sirare,Bus,49,21.0
12393,22B,17-03-18,7:09,Homa Bay,Bus,49,36.0
12393,21B,17-03-18,7:09,Homa Bay,Bus,49,36.0
12394,9B,17-03-18,19:07,Sirare,Bus,49,21.0
12393,22A,17-03-18,7:09,Homa Bay,Bus,49,36.0
12393,21A,17-03-18,7:09,Homa Bay,Bus,49,36.0
12393,3B,17-03-18,7:09,Homa Bay,Bus,49,36.0
12393,16B,17-03-18,7:09,Homa Bay,Bus,49,36.0
12398,19B,17-03-18,7:12,Migori,Bus,49,22.0
12396,4B,17-03-18,7:14,Rongo,Bus,49,10.0
12393,16A,17-03-18,7:09,Homa Bay,Bus,49,36.0
12398,5A,17-03-18,7:12,Migori,Bus,49,22.0
12398,7B,17-03-18,7:12,Migori,Bus,49,22.0
12398,5B,17-03-18,7:12,Migori,Bus,49,22.0
12398,1B,17-03-18,7:12,Migori,Bus,49,22.0
12393,5B,17-03-18,7:09,Homa Bay,Bus,49,36.0
12394,6B,17-03-18,19:07,Sirare,Bus,49,21.0
12394,5B,17-03-18,19:07,Sirare,Bus,49,21.0
12393,20B,17-03-18,7:09,Homa Bay,Bus,49,36.0
12398,3A,17-03-18,7:12,Migori,Bus,49,22.0
12394,12A,17-03-18,19:07,Sirare,Bus,49,21.0
12401,11A,17-03-18,7:13,Kehancha,Bus,49,5.0
12394,3A,17-03-18,19:07,Sirare,Bus,49,21.0
12402,16A,17-03-18,7:06,Kijauri,Bus,49,1.0
12393,6A,17-03-18,7:09,Homa Bay,Bus,49,36.0
12395,5A,17-03-18,7:15,Migori,Bus,49,13.0
12393,8B,17-03-18,7:09,Homa Bay,Bus,49,36.0
12393,7B,17-03-18,7:09,Homa Bay,Bus,49,36.0
12393,8A,17-03-18,7:09,Homa Bay,Bus,49,36.0
12393,7A,17-03-18,7:09,Homa Bay,Bus,49,36.0
12393,13A,17-03-18,7:09,Homa Bay,Bus,49,36.0
12393,12A,17-03-18,7:09,Homa Bay,Bus,49,36.0
12393,18B,17-03-18,7:09,Homa Bay,Bus,49,36.0
12393,17B,17-03-18,7:09,Homa Bay,Bus,49,36.0
12395,12A,17-03-18,7:15,Migori,Bus,49,13.0
12394,15A,17-03-18,19:07,Sirare,Bus,49,21.0
12403,2,17-03-18,8:20,Kijauri,shuttle,11,1.0
12396,24B,17-03-18,7:14,Rongo,Bus,49,10.0
12394,12B,17-03-18,19:07,Sirare,Bus,49,21.0
12394,4B,17-03-18,19:07,Sirare,Bus,49,21.0
12394,3B,17-03-18,19:07,Sirare,Bus,49,21.0
12393,5A,17-03-18,7:09,Homa Bay,Bus,49,36.0
12395,1A,17-03-18,7:15,Migori,Bus,49,13.0
12394,14B,17-03-18,19:07,Sirare,Bus,49,21.0
12394,13A,17-03-18,19:07,Sirare,Bus,49,21.0
12399,11B,17-03-18,7:04,Nyachenge,Bus,49,4.0
12394,9A,17-03-18,19:07,Sirare,Bus,49,21.0
12401,4B,17-03-18,7:13,Kehancha,Bus,49,5.0
12395,8B,17-03-18,7:15,Migori,Bus,49,13.0
12395,6A,17-03-18,7:15,Migori,Bus,49,13.0
12404,15A,17-03-18,7:02,Kijauri,Bus,49,1.0
12398,3B,17-03-18,7:12,Migori,Bus,49,22.0
12401,6A,17-03-18,7:13,Kehancha,Bus,49,5.0
12394,10B,17-03-18,19:07,Sirare,Bus,49,21.0
12405,4,17-03-18,6:58,Kijauri,shuttle,11,3.0
12405,2,17-03-18,6:58,Kijauri,shuttle,11,3.0
12395,16B,17-03-18,7:15,Migori,Bus,49,13.0
12406,7B,17-03-18,7:04,Rongo,Bus,49,6.0
12400,2,29-11-17,10:51,Kisii,shuttle,11,11.0
12406,17A,17-03-18,7:04,Rongo,Bus,49,6.0
12393,15B,17-03-18,7:09,Homa Bay,Bus,49,36.0
12405,3,17-03-18,6:58,Kijauri,shuttle,11,3.0
12407,16B,17-03-18,7:05,Rongo,Bus,49,3.0
12406,14B,17-03-18,7:04,Rongo,Bus,49,6.0
12400,7,29-11-17,10:51,Kisii,shuttle,11,11.0
12394,10A,17-03-18,19:07,Sirare,Bus,49,21.0
12400,10,29-11-17,10:51,Kisii,shuttle,11,11.0
12398,2B,17-03-18,7:12,Migori,Bus,49,22.0
12408,21A,17-03-18,7:07,Kijauri,Bus,49,1.0
12399,13B,17-03-18,7:04,Nyachenge,Bus,49,4.0
12399,12A,17-03-18,7:04,Nyachenge,Bus,49,4.0
12401,9A,17-03-18,7:13,Kehancha,Bus,49,5.0
12398,9A,17-03-18,7:12,Migori,Bus,49,22.0
12396,16B,17-03-18,7:14,Rongo,Bus,49,10.0
12406,14A,17-03-18,7:04,Rongo,Bus,49,6.0
12393,10B,17-03-18,7:09,Homa Bay,Bus,49,36.0
12393,9B,17-03-18,7:09,Homa Bay,Bus,49,36.0
12397,12A,17-03-18,7:03,Nyachenge,Bus,49,3.0
12397,11A,17-03-18,7:03,Nyachenge,Bus,49,3.0
12409,13A,17-03-18,7:04,Homa Bay,Bus,49,9.0
12410,8A,17-03-18,7:11,Homa Bay,Bus,49,1.0
12407,19A,17-03-18,7:05,Rongo,Bus,49,3.0
12393,12B,17-03-18,7:09,Homa Bay,Bus,49,36.0
12393,11B,17-03-18,7:09,Homa Bay,Bus,49,36.0
12395,10A,17-03-18,7:15,Migori,Bus,49,13.0
12409,9A,17-03-18,7:04,Homa Bay,Bus,49,9.0
12409,11A,17-03-18,7:04,Homa Bay,Bus,49,9.0
12395,9A,17-03-18,7:15,Migori,Bus,49,13.0
12411,4B,17-03-18,6:59,Sirare,Bus,49,2.0
12409,10A,17-03-18,7:04,Homa Bay,Bus,49,9.0
12411,2B,17-03-18,6:59,Sirare,Bus,49,2.0
12409,7A,17-03-18,7:04,Homa Bay,Bus,49,9.0
12409,6A,17-03-18,7:04,Homa Bay,Bus,49,9.0
12395,14A,17-03-18,7:15,Migori,Bus,49,13.0
12395,13A,17-03-18,7:15,Migori,Bus,49,13.0
12412,1B,17-03-18,7:08,Kehancha,Bus,49,5.0
12413,2,17-03-18,5:20,Kijauri,shuttle,11,1.0
12395,11A,17-03-18,7:15,Migori,Bus,49,13.0
12412,6A,17-03-18,7:08,Kehancha,Bus,49,5.0
12412,4A,17-03-18,7:08,Kehancha,Bus,49,5.0
12412,7A,17-03-18,7:08,Kehancha,Bus,49,5.0
12412,5A,17-03-18,7:08,Kehancha,Bus,49,5.0
12400,9,29-11-17,10:51,Kisii,shuttle,11,11.0
12409,5A,17-03-18,7:04,Homa Bay,Bus,49,9.0
12395,6B,17-03-18,7:15,Migori,Bus,49,13.0
12406,8A,17-03-18,7:04,Rongo,Bus,49,6.0
12393,11A,17-03-18,7:09,Homa Bay,Bus,49,36.0
12409,4A,17-03-18,7:04,Homa Bay,Bus,49,9.0
12409,3A,17-03-18,7:04,Homa Bay,Bus,49,9.0
12407,8A,17-03-18,7:05,Rongo,Bus,49,3.0
12398,14B,17-03-18,7:12,Migori,Bus,49,22.0
12398,13B,17-03-18,7:12,Migori,Bus,49,22.0
12401,3A,17-03-18,7:13,Kehancha,Bus,49,5.0
12406,8B,17-03-18,7:04,Rongo,Bus,49,6.0
12393,15A,17-03-18,7:09,Homa Bay,Bus,49,36.0
12398,11A,17-03-18,7:12,Migori,Bus,49,22.0
12391,5A,29-11-17,7:06,Kisii,Bus,49,20.0
12400,3,29-11-17,10:51,Kisii,shuttle,11,11.0
12417,3,29-11-17,10:50,Kisii,shuttle,11,5.0
12400,1,29-11-17,10:51,Kisii,shuttle,11,11.0
12389,7,29-11-17,10:52,Kisii,shuttle,11,9.0
12389,6,29-11-17,10:52,Kisii,shuttle,11,9.0
12417,10,29-11-17,10:50,Kisii,shuttle,11,5.0
12417,9,29-11-17,10:50,Kisii,shuttle,11,5.0
12400,8,29-11-17,10:51,Kisii,shuttle,11,11.0
12400,1X,29-11-17,10:51,Kisii,shuttle,11,11.0
12400,5,29-11-17,10:51,Kisii,shuttle,11,11.0
12417,2,29-11-17,10:50,Kisii,shuttle,11,5.0
12400,6,29-11-17,10:51,Kisii,shuttle,11,11.0
12417,4,29-11-17,10:50,Kisii,shuttle,11,5.0
12418,22B,18-03-18,7:10,Nyachenge,Bus,49,2.0
12418,21B,18-03-18,7:10,Nyachenge,Bus,49,2.0
12419,7B,18-03-18,19:07,Sirare,Bus,49,46.0
12419,12B,18-03-18,19:07,Sirare,Bus,49,46.0
12420,6A,18-03-18,7:09,Homa Bay,Bus,49,34.0
12419,13B,18-03-18,19:07,Sirare,Bus,49,46.0
12419,10B,18-03-18,19:07,Sirare,Bus,49,46.0
12419,9B,18-03-18,19:07,Sirare,Bus,49,46.0
12419,12A,18-03-18,19:07,Sirare,Bus,49,46.0
12419,11A,18-03-18,19:07,Sirare,Bus,49,46.0
12419,11B,18-03-18,19:07,Sirare,Bus,49,46.0
12421,15A,18-03-18,7:15,Migori,Bus,49,37.0
12419,16B,18-03-18,19:07,Sirare,Bus,49,46.0
12421,10B,18-03-18,7:15,Migori,Bus,49,37.0
12421,9B,18-03-18,7:15,Migori,Bus,49,37.0
12419,20A,18-03-18,19:07,Sirare,Bus,49,46.0
12420,12A,18-03-18,7:09,Homa Bay,Bus,49,34.0
12420,9B,18-03-18,7:09,Homa Bay,Bus,49,34.0
12419,4B,18-03-18,19:07,Sirare,Bus,49,46.0
12420,4B,18-03-18,7:09,Homa Bay,Bus,49,34.0
12419,9A,18-03-18,19:07,Sirare,Bus,49,46.0
12422,1B,18-03-18,7:12,Migori,Bus,49,22.0
12420,25,18-03-18,7:09,Homa Bay,Bus,49,34.0
12423,19B,18-03-18,7:11,Homa Bay,Bus,49,2.0
12419,16A,18-03-18,19:07,Sirare,Bus,49,46.0
12419,23B,18-03-18,19:07,Sirare,Bus,49,46.0
12419,25,18-03-18,19:07,Sirare,Bus,49,46.0
12419,24B,18-03-18,19:07,Sirare,Bus,49,46.0
12419,23A,18-03-18,19:07,Sirare,Bus,49,46.0
12422,23A,18-03-18,7:12,Migori,Bus,49,22.0
12419,24A,18-03-18,19:07,Sirare,Bus,49,46.0
12419,22A,18-03-18,19:07,Sirare,Bus,49,46.0
12419,19B,18-03-18,19:07,Sirare,Bus,49,46.0
12422,18A,18-03-18,7:12,Migori,Bus,49,22.0
12422,17A,18-03-18,7:12,Migori,Bus,49,22.0
12419,6B,18-03-18,19:07,Sirare,Bus,49,46.0
12419,5B,18-03-18,19:07,Sirare,Bus,49,46.0
12419,21B,18-03-18,19:07,Sirare,Bus,49,46.0
12424,8A,18-03-18,7:06,Keroka,Bus,49,2.0
12425,4B,18-03-18,7:13,Kehancha,Bus,49,10.0
12422,4A,18-03-18,7:12,Migori,Bus,49,22.0
12422,3A,18-03-18,7:12,Migori,Bus,49,22.0
12419,22B,18-03-18,19:07,Sirare,Bus,49,46.0
12419,21A,18-03-18,19:07,Sirare,Bus,49,46.0
12426,1,29-11-17,10:40,Kisii,shuttle,11,1.0
12419,8B,18-03-18,19:07,Sirare,Bus,49,46.0
12424,1B,18-03-18,7:06,Keroka,Bus,49,2.0
12419,17A,18-03-18,19:07,Sirare,Bus,49,46.0
12419,20B,18-03-18,19:07,Sirare,Bus,49,46.0
12427,22A,18-03-18,7:03,Nyachenge,Bus,49,2.0
12427,21A,18-03-18,7:03,Nyachenge,Bus,49,2.0
12419,2B,18-03-18,19:07,Sirare,Bus,49,46.0
12419,17B,18-03-18,19:07,Sirare,Bus,49,46.0
12420,21B,18-03-18,7:09,Homa Bay,Bus,49,34.0
